date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:13:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:08%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:17	390/390	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:09%20GMT	https://web.archive.org/web/20181112093019im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112093019im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:09%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:17	643/643	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:09%20GMT	https://web.archive.org/web/20181112085901im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112085901im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:10%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:18	1142/1142	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:10%20GMT	https://web.archive.org/web/20181112065859im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112065859im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:11%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:19	2092/2092	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:11%20GMT	https://web.archive.org/web/20181112135226im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112135226im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:12%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:20	1328/1328	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:12%20GMT	https://web.archive.org/web/20181112083619im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112083619im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:12%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:20	3052/3052	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:12%20GMT	https://web.archive.org/web/20181112101235im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112101235im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:13%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:21	595/595	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:13%20GMT	https://web.archive.org/web/20181112075243im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112075243im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:14%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:22	1144/1144	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:14%20GMT	https://web.archive.org/web/20181112073645im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112073645im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:15%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:23	437/437	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:15%20GMT	https://web.archive.org/web/20181112050655im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112050655im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:15%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:24	669/669	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:16%20GMT	https://web.archive.org/web/20181112074726im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112074726im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:16%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:24	390/390	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:16%20GMT	https://web.archive.org/web/20181112135535im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112135535im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:17%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:25	643/643	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:17%20GMT	https://web.archive.org/web/20181112113245im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112113245im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:17%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:25	1925/1925	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:18%20GMT	https://web.archive.org/web/20181112112222im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112112222im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:18%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:26	4157/4157	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:18%20GMT	https://web.archive.org/web/20181112070559im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112070559im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:19%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:27	2048/2048	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:19%20GMT	https://web.archive.org/web/20181112100633im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112100633im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:19%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:28	4712/4712	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:20%20GMT	https://web.archive.org/web/20181112100307im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin-retina.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112100307im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin-retina.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:20%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/device-skin.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/device-skin.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:28	694/694	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:20%20GMT	https://web.archive.org/web/20181112052351im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/device-skin.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112052351im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/device-skin.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:21%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/gallery-btns.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/gallery-btns.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:29	358/358	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:21%20GMT	https://web.archive.org/web/20181112142934im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/gallery-btns.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112142934im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/gallery-btns.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:22%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/staff-arrows.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/staff-arrows.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:30	271/271	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:22%20GMT	https://web.archive.org/web/20181112140247im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/staff-arrows.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112140247im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/staff-arrows.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2014%20Aug%202019%2013:40:22%20GMT	https://web.archive.org/web/20180830232745im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/vertical-arrows.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20180830232745im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/vertical-arrows.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
19:13:30	770/770	---MC-	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202019%2013:40:22%20GMT	https://web.archive.org/web/20181112131907im_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/vertical-arrows.png	C:/Users/Windows/Desktop/Papers/icraect/web.archive.org/web/20181112131907im_/http_/icraect.org/wp-content/plugins/masterslider/public/assets/css/templates/vertical-arrows.png	(from https://web.archive.org/web/20180830232745cs_/http://icraect.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.2)
